id,room,noted_date,temp,location
__export__.temp_log_192089_5ecebeb5,Room Admin,07-12-2018 10:21,29,in
__export__.temp_log_192091_0e719ee6,Room Admin,07-12-2018 10:21,29,in
__export__.temp_log_192088_fd4204e3,Room Admin,07-12-2018 10:21,30,in
__export__.temp_log_192108_b73c3713,Room Admin,07-12-2018 10:21,30,in
__export__.temp_log_192081_10e34ea1,Room Admin,07-12-2018 10:19,29,in
__export__.temp_log_192105_9eaf662f,Room Admin,07-12-2018 10:19,29,in
__export__.temp_log_192078_c2ad10a0,Room Admin,07-12-2018 10:19,31,in
__export__.temp_log_192079_b9f3d4ce,Room Admin,07-12-2018 10:19,31,in
__export__.temp_log_192063_4fd015a2,Room Admin,07-12-2018 10:13,29,in
__export__.temp_log_192064_2358e031,Room Admin,07-12-2018 10:13,29,in
__export__.temp_log_192055_301841e1,Room Admin,07-12-2018 10:09,29,in
__export__.temp_log_192056_f53e0711,Room Admin,07-12-2018 10:09,29,in
__export__.temp_log_192052_3293cb58,Room Admin,07-12-2018 10:05,29,in
__export__.temp_log_192051_4b79eff6,Room Admin,07-12-2018 10:05,29,in
__export__.temp_log_192043_52a85c4e,Room Admin,07-12-2018 10:03,29,in
__export__.temp_log_192042_4ef46704,Room Admin,07-12-2018 10:03,29,in
